2685,81
2883,81
3049,81
3115,81
3211,81
3300,81
3305,81
3333,81
3408,81
3420,81
3679,81
3808,81
4014,81
4039,81
4288,81
4552,81
4553,81
4570,81
4608,81
4697,81
4733,81
4978,81
220,80
541,80
849,80
917,80
931,80
1001,80
1046,80
1103,80
1199,80
1303,80
1683,80
1687,80
1774,80
1785,80
1867,80
2001,80
2345,80
2614,80
2771,80
2788,80
2806,80
2810,80
2867,80
2982,80
3003,80
3006,80
3089,80
3376,80
3643,80
3660,80
3726,80
3786,80
3853,80
4172,80
4218,80
4360,80
4378,80
4431,80
4457,80
4531,80
259,79
277,79
605,79
905,79
1022,79
1025,79
1027,79
1120,79
1247,79
1512,79
1649,79
1748,79
1800,79
1816,79
2102,79
2420,79
2628,79
2665,79
2711,79
2834,79
2892,79
3297,79
3373,79
3423,79
3506,79
3564,79
3777,79
3795,79
3819,79
3905,79
4155,79
4244,79
4272,79
4398,79
4533,79
4614,79
4741,79
4957,79
8,78
117,78
143,78
344,78
441,78
549,78
636,78
732,78
879,78
983,78
1076,78
1082,78
1165,78
1243,78
1259,78
1393,78
1552,78
1616,78
1719,78
1811,78
1824,78
1880,78
1996,78
2014,78
2037,78
2199,78
2427,78
2442,78
2466,78
2487,78
2523,78
2580,78
2696,78
2736,78
3073,78
3264,78
3279,78
3575,78
3581,78
3917,78
4605,78
4823,78
4848,78
4889,78
4919,78
4990,78
18,77
313,77
335,77
437,77
445,77
518,77
626,77
745,77
851,77
883,77
1070,77
1109,77
1379,77
1524,77
1698,77
1765,77
1828,77
1928,77
1999,77
2025,77
2300,77
2320,77
2384,77
2473,77
2511,77
2537,77
2547,77
2586,77
2699,77
2723,77
3076,77
3177,77
3268,77
3303,77
3375,77
3449,77
3500,77
3594,77
3783,77
4302,77
4316,77
4525,77
4528,77
4723,77
4765,77
4773,77
4788,77
100,76
180,76
286,76
299,76
385,76
501,76
584,76
585,76
625,76
1123,76
1501,76
1566,76
1714,76
1907,76
1929,76
2050,76
2187,76
2248,76
3185,76
3337,76
3349,76
3404,76
3444,76
3461,76
3680,76
3771,76
3784,76
3910,76
4274,76
4512,76
4593,76
4729,76
59,75
109,75
133,75
192,75
311,75
361,75
454,75
475,75
608,75
676,75
1086,75
1154,75
1404,75
1567,75
1833,75
1887,75
2059,75
2405,75
2594,75
2732,75
2762,75
2833,75
2847,75
2986,75
2996,75
3078,75
3239,75
3282,75
3310,75
3345,75
3372,75
3467,75
3722,75
3806,75
3872,75
3969,75
4220,75
4300,75
4413,75
4589,75
4846,75
4851,75
4858,75
4877,75
4899,75
55,74
258,74
280,74
483,74
498,74
538,74
582,74
750,74
821,74
1021,74
1249,74
1396,74
1547,74
1697,74
1740,74
1784,74
1897,74
1913,74
2051,74
2060,74
2139,74
2233,74
2310,74
2326,74
2431,74
2499,74
2548,74
2630,74
2794,74
2945,74
2997,74
3048,74
3065,74
3247,74
3260,74
3295,74
3494,74
3508,74
3729,74
3978,74
4003,74
4181,74
4551,74
4637,74
4757,74
4778,74
4874,74
4914,74
4971,74
174,73
266,73
382,73
497,73
617,73
752,73
755,73
828,73
969,73
1387,73
1520,73
1540,73
1570,73
1702,73
1830,73
2071,73
2074,73
2153,73
2201,73
2279,73
2318,73
2572,73
2633,73
2698,73
2802,73
2921,73
3064,73
3285,73
3361,73
3396,73
3579,73
3599,73
3668,73
3686,73
3764,73
3931,73
4228,73
4237,73
4322,73
4611,73
4638,73
4883,73
4944,73
4951,73
4998,73
1,72
9,72
45,72
633,72
671,72
808,72
1060,72
1315,72
1384,72
1499,72
1532,72
1589,72
1779,72
1840,72
1905,72
1980,72
2095,72
2146,72
2407,72
2410,72
2673,72
2745,72
3007,72
3160,72
3167,72
3235,72
3290,72
3470,72
3602,72
3640,72
3840,72
3919,72
4048,72
4309,72
4425,72
4461,72
4491,72
4591,72
4622,72
4735,72
4750,72
4854,72
187,71
233,71
374,71
599,71
646,71
877,71
935,71
1238,71
1407,71
1488,71
1726,71
1808,71
1919,71
1957,71
2156,71
2393,71
2441,71
2753,71
2809,71
2968,71
3100,71
3236,71
3620,71
3648,71
3809,71
3871,71
3878,71
3898,71
3948,71
4056,71
4122,71
4246,71
4509,71
4582,71
4596,71
4718,71
49,70
177,70
387,70
816,70
852,70
864,70
907,70
1122,70
1193,70
1330,70
1340,70
1617,70
1935,70
2043,70
2076,70
2206,70
2328,70
2457,70
2653,70
2735,70
2777,70
2837,70
2864,70
3041,70
3280,70
3468,70
3483,70
4055,70
4189,70
4587,70
4661,70
4943,70
4972,70
130,69
295,69
316,69
364,69
424,69
558,69
630,69
812,69
829,69
1057,69
1085,69
1298,69
1631,69
1647,69
1812,69
1829,69
1855,69
1908,69
1978,69
2192,69
2583,69
2808,69
2873,69
2950,69
2964,69
3020,69
3102,69
3109,69
3141,69
3351,69
3646,69
3939,69
4013,69
4194,69
4236,69
4380,69
4610,69
4799,69
171,68
207,68
276,68
360,68
456,68
638,68
661,68
756,68
841,68
871,68
929,68
1004,68
1145,68
1155,68
1271,68
1306,68
1418,68
1876,68
1976,68
2067,68
2202,68
2287,68
2302,68
2373,68
2501,68
2659,68
2887,68
2897,68
2988,68
3364,68
3518,68
3554,68
3773,68
3922,68
3967,68
4265,68
4295,68
4529,68
4636,68
4804,68
4935,68
4938,68
4986,68
357,67
433,67
444,67
491,67
603,67
693,67
933,67
970,67
1016,67
1132,67
1270,67
1279,67
1381,67
1621,67
1760,67
1814,67
1934,67
1954,67
1990,67
2517,67
2620,67
2680,67
2775,67
2841,67
2917,67
2946,67
2984,67
3203,67
3322,67
3369,67
3414,67
3447,67
3472,67
3473,67
3655,67
3821,67
3869,67
4025,67
4125,67
4132,67
4281,67
4326,67
4364,67
4467,67
4500,67
4538,67
4574,67
4647,67
43,66
348,66
376,66
384,66
653,66
689,66
771,66
991,66
1189,66
1262,66
1334,66
1435,66
1703,66
1839,66
2002,66
2029,66
2228,66
2338,66
2647,66
2797,66
2913,66
2963,66
3005,66
3138,66
3283,66
3425,66
3526,66
3555,66
3596,66
3626,66
3887,66
3970,66
4029,66
4032,66
4040,66
4175,66
4320,66
4445,66
4779,66
119,65
157,65
261,65
371,65
651,65
790,65
866,65
1090,65
1162,65
1178,65
1452,65
1646,65
1674,65
2008,65
2032,65
2091,65
2204,65
2293,65
2377,65
2566,65
2611,65
2654,65
2839,65
2860,65
2882,65
3042,65
3072,65
3748,65
3757,65
3775,65
3832,65
3852,65
3971,65
3976,65
3995,65
4148,65
4744,65
4988,65
33,64
47,64
508,64
578,64
615,64
692,64
713,64
737,64
797,64
1035,64
1061,64
1121,64
1492,64
1514,64
1562,64
1852,64
1916,64
2101,64
2196,64
2263,64
2401,64
2565,64
3047,64
3092,64
3201,64
3384,64
3541,64
3846,64
4084,64
4139,64
4317,64
4371,64
4420,64
4422,64
4866,64
4948,64
40,63
61,63
80,63
97,63
317,63
337,63
341,63
395,63
446,63
722,63
805,63
996,63
1174,63
1344,63
1362,63
1662,63
1888,63
1964,63
2122,63
2509,63
3090,63
3103,63
3107,63
3165,63
3225,63
3619,63
3682,63
3718,63
3899,63
4178,63
4311,63
4339,63
4627,63
4677,63
4969,63
168,62
179,62
428,62
461,62
637,62
799,62
895,62
1055,62
1423,62
1495,62
1519,62
1602,62
1652,62
1925,62
1962,62
2585,62
2623,62
2733,62
3330,62
3402,62
3511,62
3556,62
3706,62
3796,62
3883,62
3902,62
4177,62
4361,62
4415,62
4469,62
4662,62
4681,62
4752,62
4856,62
4903,62
4923,62
26,61
57,61
193,61
425,61
670,61
742,61
932,61
993,61
1000,61
1290,61
1449,61
1457,61
1529,61
1530,61
1557,61
1670,61
1691,61
1796,61
1901,61
1992,61
2066,61
2214,61
2304,61
2574,61
2621,61
2730,61
2872,61
2949,61
2956,61
2990,61
3123,61
3215,61
3341,61
3454,61
3514,61
3675,61
3735,61
3815,61
3894,61
3897,61
3903,61
3983,61
4144,61
4174,61
4188,61
4208,61
4226,61
4418,61
4455,61
4459,61
4609,61
4731,61
4791,61
4855,61
50,60
89,60
104,60
114,60
407,60
554,60
780,60
875,60
1047,60
1267,60
1443,60
1745,60
1826,60
1960,60
2130,60
2175,60
2768,60
3091,60
3096,60
3126,60
3407,60
3457,60
3547,60
3560,60
3582,60
3627,60
3703,60
3825,60
4830,60
4833,60
62,59
63,59
216,59
479,59
551,59
701,59
716,59
1224,59
1278,59
1413,59
1438,59
1640,59
1694,59
1747,59
1932,59
1936,59
2352,59
2425,59
2483,59
2605,59
2668,59
3217,59
3256,59
3311,59
3331,59
3711,59
3734,59
3747,59
3779,59
3862,59
3888,59
3943,59
3974,59
4386,59
4602,59
4810,59
4911,59
4945,59
4983,59
41,58
64,58
323,58
587,58
819,58
921,58
1063,58
1263,58
1371,58
1376,58
1625,58
2068,58
2207,58
2329,58
2563,58
2602,58
3144,58
3221,58
3241,58
3291,58
3452,58
3557,58
3759,58
3891,58
3923,58
4069,58
4082,58
4354,58
4465,58
4508,58
4576,58
4618,58
4625,58
4802,58
4905,58
162,57
249,57
306,57
413,57
418,57
643,57
761,57
941,57
973,57
992,57
1010,57
1177,57
1277,57
1323,57
1367,57
1412,57
1415,57
1427,57
1775,57
1872,57
1943,57
2382,57
2645,57
2803,57
3304,57
3672,57
3692,57
3886,57
4071,57
4112,57
4152,57
4296,57
4332,57
4381,57
4470,57
4485,57
4510,57
4753,57
120,56
275,56
600,56
606,56
768,56
825,56
963,56
1188,56
1311,56
1403,56
1405,56
1459,56
1549,56
1818,56
1868,56
1899,56
1965,56
1974,56
2038,56
2040,56
2133,56
2617,56
2889,56
3038,56
3116,56
3293,56
3317,56
3323,56
3367,56
3486,56
3632,56
3685,56
3816,56
4308,56
4327,56
4352,56
4458,56
4471,56
4675,56
4809,56
4817,56
4908,56
4909,56
4928,56
189,55
199,55
324,55
411,55
455,55
519,55
524,55
616,55
894,55
939,55
1117,55
1354,55
1355,55
1543,55
1692,55
1787,55
2086,55
2136,55
2306,55
2416,55
2471,55
2603,55
2689,55
2690,55
2694,55
2729,55
2744,55
2750,55
2754,55
2842,55
3079,55
3219,55
3234,55
3274,55
3292,55
3324,55
3663,55
3731,55
3837,55
3908,55
3946,55
3996,55
4153,55
4192,55
4227,55
4489,55
4558,55
4756,55
4852,55
4956,55
4977,55
153,54
319,54
415,54
514,54
611,54
922,54
960,54
985,54
1101,54
1161,54
1598,54
1749,54
1769,54
1841,54
1909,54
1966,54
1998,54
2044,54
2313,54
2411,54
2439,54
2519,54
2828,54
2871,54
3021,54
3069,54
3721,54
3875,54
3932,54
3979,54
4059,54
4150,54
4369,54
4696,54
4837,54
91,53
142,53
150,53
378,53
547,53
778,53
859,53
936,53
972,53
1138,53
1283,53
1305,53
1372,53
1584,53
1613,53
1618,53
1688,53
1727,53
1832,53
2123,53
2297,53
2413,53
2450,53
2460,53
2474,53
2522,53
2538,53
2601,53
2708,53
2817,53
2878,53
2932,53
3250,53
3417,53
3497,53
3610,53
3763,53
3972,53
4079,53
4267,53
4408,53
4409,53
4439,53
4689,53
4790,53
242,52
356,52
677,52
715,52
731,52
869,52
927,52
1058,52
1079,52
1134,52
1157,52
1172,52
1335,52
1475,52
1653,52
1869,52
2035,52
2260,52
2271,52
2451,52
2477,52
2844,52
2850,52
2900,52
3155,52
3258,52
3289,52
3334,52
3381,52
3746,52
3823,52
3914,52
4232,52
4688,52
4770,52
4886,52
4973,52
16,51
332,51
396,51
408,51
573,51
660,51
876,51
1011,51
1112,51
1215,51
1269,51
1324,51
1656,51
1707,51
1806,51
1918,51
2191,51
2294,51
2376,51
2527,51
2606,51
2612,51
2748,51
2819,51
2885,51
2907,51
2983,51
3013,51
3043,51
3053,51
3113,51
3270,51
3392,51
3611,51
3667,51
3691,51
3705,51
3732,51
3904,51
4018,51
4293,51
4541,51
4747,51
84,50
105,50
127,50
155,50
250,50
426,50
452,50
553,50
802,50
914,50
1316,50
1395,50
1657,50
1743,50
1803,50
1854,50
2094,50
2312,50
2350,50
2364,50
2575,50
2722,50
2955,50
2959,50
3009,50
3050,50
3125,50
3298,50
3314,50
3325,50
3410,50
3465,50
3573,50
3861,50
4008,50
4091,50
4165,50
4197,50
4223,50
4297,50
4340,50
